"","X6.I.consider.myself.a.tech.savvy..well.informed.about.or.proficient.in.the.use.of.modern.technology..especially.computers.","X7.I.have.an.understanding.of.the.basic.computational.principles.of.artificial.intelligence..AI.","X8.I.am.comfortable.with.the.nomenclature.related.to.artificial.intelligence","X9.I.have.an.understanding.of.the.limitations.of.artificial.intelligence","X10.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Were.you.already.aware.of.these.topics.in.radiology..","X11.Deep.Learning..and..Artificial.Intelligence..are.currently.being.broadly.discussed.in.the.radiological.community...Do.you.personally.have.a.basic.understanding.of.the.technologies.used.in.these.topics..","X13.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.is.a.class.of.machine.learning.algorithms.that.use.multiple.layers.of.neural.networks..","X14.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.methods.learn.directly.from.data..without.the.need.for.manual.feature.extraction..","X15.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Application.of.deep.learning.in.radiology.requires.large.databases.of.labeled.medical.images..","X16.The.following.questions.test.your.understanding.of.deep.learning..a.subtype.of.artificial.intelligence....Deep.learning.systems.are.often.opaque..it.can.be.difficult.to.delineate.the.underlying..thought.process...","X17.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.radiology.","X18.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.revolutionize.medicine.in.general.","X19.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human.radiologist.will.be.replaced.in.the.foreseeable.future.","X20.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.human..non.interventional..physician.will.be.replaced.in.the.foreseeable.future.","X21.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...In.the.foreseeable.future..all.physicians.will.be.replaced.","X22.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.frighten.me.","X23.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.radiology.more.exciting.to.me.","X24.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...These.developments.make.medicine.in.general.more.exciting.to.me.","X25.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.never.make.the.human.physician.expendable.","X26.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...The.impact.of.artificial.intelligence.alone.will.reduce.the.number.of.radiologists.that.are.needed..","X27.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.radiology.","X28.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...Artificial.intelligence.will.improve.medicine.in.general.","X29.Feelings.and.attitudes.towards.artificial.intelligence.and.deep.learning.in.medicine.and.radiology...I.am.less.likely.to.consider.a.career.in.radiology..given.the.advancement.of.AI.","X30.Which.of.these.specialties.do.you.think.will.be.impacted.the.earliest.and.most.","X31.All.medical.students.should.receive.teaching.in.artificial.intelligence","X32.Teaching.in.artificial.intelligence.will.be.beneficial.for.my.career","X33.At.the.end.of.my.medical.degree..I.will.be.confident.in.using.basic.healthcare.AI.tools.if.required","X34.At.the.end.of.my.medical.degree..I.will.have.a.better.understanding.of.the.methods.used.to.assess.healthcare.AI.algorithm.performance","X35.Overall..at.the.end.of.my.medical.degree..I.feel.I.will.possess.the.knowledge.needed.to.work.with.AI.in.routine.clinical.practice","X36.Would.you.consider.using.the.following.clinical.workflow..Patients..clinical.images.undergo.artificial.intelligence.analysis..A.specialist.subsequently.reviews.both.the.image.and.the.artificial.intelligence.findings.","X37.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.detection.of.pathologies.in.imaging.exams.","X38.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.diagnosis.in.imaging.exams.","X39.What.potential.applications.for.AI.in.radiology.do.you.see...Automated.indication.of.appropriate.imaging.exams."
"3659","0","0","0","0","1","1","1","0","1","9","1","1","1","9","1","9","1","0","1","1","0","0","1","9","0","0","0","0","0","1","1","1","1"
"3660","9","0","0","0","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","9","9","1","9","9","9","1","1","9","1"
"3661","1","9","9","9","1","0","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"3662","9","1","1","0","1","0","9","9","9","9","1","1","0","0","0","1","1","1","1","9","1","1","9","9","1","1","1","1","1","1","1","1","1"
"3663","9","9","9","1","0","0","1","0","1","1","1","1","0","0","0","0","1","1","9","9","1","1","0","9","1","1","1","1","9","1","1","1","1"
"3664","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","1","1","1","1","1","1","1","9","9","1","1","0","1","9","1","1","9","1"
"3665","0","0","0","0","0","0","9","9","9","9","1","1","9","9","0","9","1","1","1","1","1","1","9","9","1","1","9","9","1","1","1","9","9"
"3666","0","0","0","0","0","0","1","1","1","1","1","1","0","9","0","0","0","1","1","9","9","1","1","9","0","1","1","1","1","1","1","1","1"
"3667","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","0","1","1","1","0","1","1","0","9","1","1","1","1","1","1","1","1","1"
"3668","1","1","9","1","1","1","9","9","9","9","9","9","9","9","9","9","0","0","9","9","9","9","9","9","9","9","1","1","1","1","1","1","1"
"3669","9","0","0","0","1","0","1","0","1","0","1","1","9","0","0","1","9","1","1","9","1","1","9","9","9","1","1","9","9","1","9","9","1"
"3670","9","0","0","0","0","0","9","9","9","9","1","1","1","0","0","0","9","0","0","1","0","1","1","9","1","1","1","1","1","9","9","9","1"
"3671","1","9","0","0","0","0","1","0","1","1","1","1","0","0","0","1","1","1","1","9","1","1","9","9","9","1","1","0","1","1","1","1","1"
"3672","9","0","0","0","0","0","9","1","1","1","9","1","1","9","0","0","0","0","1","9","0","0","0","9","1","1","1","1","1","9","1","0","9"
"3673","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","0","0","0","0","0","0","0","0","9","0","9","0","0","0","9","9","9","9"
"3674","0","0","0","0","0","0","9","9","1","9","1","1","9","9","9","0","9","1","9","9","9","1","9","9","1","9","9","0","9","1","1","1","1"
"3675","1","9","0","0","1","0","9","9","9","9","1","1","1","0","0","0","1","1","0","1","1","1","0","9","1","1","9","0","9","1","1","0","1"
"3676","9","1","1","9","0","0","1","9","1","1","1","9","0","0","0","1","9","9","1","1","1","1","1","9","1","1","1","1","1","1","1","9","1"
"3677","9","0","0","0","0","0","9","9","9","1","1","1","1","0","9","1","1","1","1","1","1","1","9","9","1","9","9","9","9","9","1","9","1"
"3678","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","0","1","0","0","0","1","1","0","9","0","0","0","0","0","1","1","1","1"
"3679","1","0","0","0","0","1","9","9","9","9","1","1","1","1","9","1","1","1","9","9","1","9","9","9","9","0","1","0","9","0","1","1","1"
"3680","9","9","0","1","0","0","9","9","9","9","1","1","0","0","0","1","1","0","1","1","1","1","0","9","1","1","9","9","9","1","0","0","0"
"3681","9","1","9","1","1","1","9","9","9","9","1","1","9","1","0","0","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","9"
"3682","0","0","9","0","1","1","1","1","1","1","1","1","9","1","1","9","1","9","1","1","1","1","1","9","9","9","1","1","0","1","1","1","1"
"3683","9","9","9","9","1","1","0","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","9","9","9"
"3684","9","0","0","0","0","0","9","0","1","9","1","1","0","0","0","1","1","1","9","1","1","1","1","9","9","9","1","1","1","1","1","1","1"
"3685","0","0","0","0","1","1","1","1","1","1","1","1","1","0","0","9","1","1","1","9","0","0","9","9","9","1","0","1","0","9","1","9","0"
"3686","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"3687","0","0","0","0","1","0","9","9","9","9","1","1","9","9","9","1","0","0","9","9","0","1","0","9","1","1","1","1","1","1","1","1","1"
"3688","0","0","0","0","0","0","9","9","9","9","1","9","0","0","0","0","9","9","1","9","9","9","9","9","0","0","0","0","0","0","9","9","9"
"3689","9","0","0","0","0","0","1","1","1","0","1","1","9","0","0","1","9","9","1","0","1","1","0","9","9","9","0","1","0","1","1","1","9"
"3690","9","0","0","9","1","0","1","9","1","9","1","1","0","0","0","9","9","9","1","0","1","1","9","9","1","1","1","1","1","1","9","9","9"
"3691","9","0","0","9","0","0","9","1","9","1","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","9","9","9"
"3692","1","0","0","0","0","0","9","0","9","9","1","9","9","9","9","1","9","9","9","9","1","1","9","9","0","0","9","0","0","9","1","9","1"
"3693","1","0","0","0","1","0","9","9","9","9","1","1","0","0","0","0","9","1","1","1","9","1","0","9","1","1","9","9","9","1","1","1","9"
"3694","0","0","0","0","0","0","1","0","1","0","1","1","9","1","1","1","9","1","1","9","1","1","9","9","9","9","0","1","1","9","1","1","1"
"3695","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","0","1","1","1","0","1","1","9","9","1","1","1","9","9","1","1","1","1"
"3696","9","9","9","9","1","1","1","1","1","1","1","1","9","1","9","1","9","1","1","1","9","1","1","9","1","1","9","0","1","1","1","9","1"
"3697","9","0","0","0","1","0","9","9","1","9","1","1","9","9","0","9","9","9","9","1","9","9","9","9","1","1","9","9","9","1","1","1","9"
"3698","9","0","0","0","0","0","9","9","9","9","1","1","9","9","0","9","9","1","1","9","9","1","1","9","1","1","0","0","0","1","1","1","1"
"3699","1","9","9","0","0","0","9","9","0","9","1","1","0","0","0","0","9","9","1","0","1","1","0","9","1","1","9","9","9","0","9","0","0"
"3700","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","1","9","9","9","9","9","9","9","9","9","1","9","9","1","1","9","9"
"3701","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","9","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"3702","9","0","9","9","0","0","1","0","9","9","9","1","9","1","0","1","1","0","1","0","1","9","1","9","9","1","9","9","9","0","0","1","1"
"3703","0","0","0","0","0","0","9","9","9","9","1","1","1","0","0","9","1","1","1","0","1","1","1","9","1","1","1","1","1","1","1","1","1"
"3704","9","0","0","9","0","1","9","0","1","0","1","1","9","0","9","1","1","1","9","0","9","1","1","9","0","0","0","9","9","1","1","1","0"
"3705","1","0","0","0","0","0","1","1","1","9","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"3706","1","9","0","0","0","1","9","1","1","1","1","1","1","9","9","0","1","1","1","9","9","9","9","9","1","1","1","1","1","1","1","1","1"
"3707","0","0","0","0","1","0","1","9","9","9","1","1","1","1","1","1","1","1","9","1","1","1","9","9","1","1","0","0","9","1","1","1","1"
"3708","9","0","0","0","1","0","1","0","1","1","1","1","9","0","0","9","1","1","1","1","1","1","9","9","1","1","1","9","9","1","1","1","9"
"3709","1","0","0","0","1","1","9","9","9","9","1","1","0","0","0","0","1","9","1","0","1","1","0","9","0","9","9","1","9","9","9","9","9"
"3710","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","0","1","1","1","9","0","1","0","9","1","1","0","0","0","1","1","1","0"
"3711","1","0","0","9","0","0","9","9","1","1","1","1","1","0","0","1","1","1","9","1","9","1","0","9","1","1","0","0","0","1","1","1","1"
"3712","1","0","0","0","0","1","9","9","1","9","1","1","0","0","0","0","9","1","1","9","1","1","9","9","1","1","9","1","1","9","1","9","1"
"3713","0","0","0","0","0","0","9","9","9","9","9","1","9","0","0","0","9","1","9","9","9","9","9","9","1","1","9","9","9","1","9","9","9"
"3714","1","0","0","9","1","0","9","9","9","9","1","1","9","0","0","1","0","0","9","1","1","1","1","9","1","1","1","1","0","1","1","0","9"
"3715","0","0","0","0","0","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","0","9","9","9","9","9","9"
"3716","0","0","0","0","1","0","9","9","9","9","1","1","1","1","0","0","1","1","0","1","1","1","9","9","9","9","0","0","0","1","0","0","1"
"3717","0","0","0","0","0","0","1","0","9","9","1","1","9","9","9","9","9","9","1","9","9","9","9","9","0","0","0","0","0","9","9","9","9"
"3718","0","9","1","9","1","0","9","9","9","9","1","1","0","0","0","0","1","1","1","0","1","1","9","9","1","1","9","9","9","0","0","0","0"
"3719","9","9","9","9","0","0","9","9","9","9","1","1","0","0","0","9","0","1","1","1","1","1","9","9","1","1","1","1","9","1","9","9","9"
"3720","0","9","9","0","0","0","9","9","9","9","1","1","0","0","0","1","0","9","1","9","1","1","0","9","1","9","0","0","0","0","1","0","1"
"3721","0","9","0","0","0","0","9","9","9","9","1","1","9","0","0","9","1","9","1","1","1","9","0","9","9","9","0","0","0","1","1","1","9"
"3722","9","9","0","0","1","0","9","9","9","9","1","1","1","1","0","1","0","1","0","9","9","0","0","9","1","1","0","0","0","9","1","1","1"
"3723","1","1","1","9","1","1","1","0","1","1","1","1","9","0","0","9","1","1","1","9","1","1","0","9","1","1","9","1","1","0","1","1","1"
"3724","9","0","9","1","0","0","9","9","9","9","1","1","1","0","0","1","9","1","1","1","1","1","9","9","1","9","1","1","1","1","1","9","9"
"3725","9","0","0","0","0","0","9","1","1","0","9","1","9","0","0","0","0","9","0","9","9","9","1","9","9","9","1","0","0","1","1","1","1"
"3726","1","0","9","0","0","0","9","9","9","9","1","1","1","9","9","1","1","1","0","1","1","9","1","9","1","0","9","9","9","9","9","9","9"
"3727","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","9","9","1","9","1","1","9","9","9","9","0","0","0","1","9","9","9"
"3728","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","9","9","1","0","1","1","9","9","9","9","9","9","9","9","9","9","9"
"3729","1","9","9","9","1","0","9","9","1","1","1","1","9","9","0","1","9","1","1","1","1","1","1","9","9","9","1","1","1","1","1","1","1"
"3730","0","1","0","0","0","0","9","9","9","9","1","1","0","0","0","0","1","1","1","0","1","1","9","9","1","1","9","0","0","1","1","0","0"
"3731","1","0","0","0","0","0","1","0","1","1","1","1","0","9","0","0","0","9","1","9","1","1","1","9","1","1","1","9","1","1","1","9","1"
"3732","0","0","0","0","0","0","9","9","9","9","9","9","9","0","0","1","9","9","0","9","1","1","9","9","1","1","1","1","1","9","1","1","1"
"3733","0","1","0","0","0","0","9","9","9","9","1","1","0","0","0","9","1","1","1","1","1","1","9","9","1","1","1","1","1","1","1","9","1"
"3734","0","0","0","0","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","9","0","9","0","9","9","0","1","1","9"
"3735","9","9","0","0","0","1","9","9","1","9","1","1","0","0","0","0","1","1","1","1","1","1","9","9","9","9","9","0","9","9","0","0","9"
"3736","0","0","0","0","0","0","9","9","9","9","1","1","9","9","9","0","1","1","1","9","9","1","9","9","0","0","0","0","0","9","1","1","1"
"3737","9","0","0","0","0","0","9","9","9","9","9","9","0","0","0","0","9","9","0","0","9","9","9","9","0","0","0","0","0","0","9","9","9"
"3738","1","1","9","9","1","0","1","1","1","0","1","1","1","9","0","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","9","1"
"3739","9","1","1","9","1","0","1","9","1","9","1","1","0","0","0","0","1","1","1","9","1","1","0","9","0","1","1","1","1","9","9","1","9"
"3740","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","1","1","1","1","0","1","1","0","9","9","0","0","0","9","1","1","0","1"
"3741","1","0","0","9","0","0","9","9","9","9","9","1","9","9","0","0","1","1","9","9","1","1","0","9","1","1","9","9","9","1","1","1","9"
"3742","9","1","9","1","0","0","1","0","9","9","1","1","1","1","9","0","1","1","1","1","1","1","1","9","9","0","1","1","1","1","1","1","1"
"3743","1","1","1","1","0","0","1","0","1","1","1","1","0","0","0","0","1","1","9","1","1","1","0","9","9","1","1","1","1","1","1","1","1"
"3744","0","0","0","0","0","0","9","9","9","9","1","1","0","0","0","0","1","1","1","1","9","1","9","9","1","1","0","0","0","1","1","9","1"
"3745","1","1","1","9","0","0","9","9","9","9","1","1","9","9","0","9","1","1","1","9","1","9","9","9","9","1","1","9","1","1","1","9","9"
"3746","1","1","1","1","1","1","1","1","1","9","1","1","0","0","0","1","9","1","1","1","9","1","0","9","1","1","0","0","0","1","1","0","9"
"3747","9","1","1","0","0","0","9","9","1","9","1","1","0","0","0","0","1","1","1","0","1","1","0","9","1","1","1","1","1","1","1","9","1"
"3748","1","9","0","0","0","0","9","9","9","9","1","1","1","9","1","9","1","9","9","1","9","1","9","9","9","9","9","9","9","1","1","1","1"
"3749","1","9","9","9","0","0","9","9","9","9","1","9","1","9","0","9","9","9","9","9","1","1","9","9","9","9","1","9","1","1","1","1","1"
"3750","9","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"3751","1","0","9","0","0","0","1","9","1","0","1","1","0","0","0","1","0","1","1","0","1","1","0","9","1","1","1","0","0","1","1","9","1"
"3752","1","0","9","0","0","1","1","9","1","9","1","1","0","0","0","1","1","9","1","0","1","1","9","9","1","1","0","0","0","1","1","0","9"
"3753","9","0","0","9","0","0","9","9","9","9","9","9","0","0","0","1","9","9","0","9","1","9","9","9","1","1","9","9","9","1","1","0","0"
"3754","1","9","9","9","0","0","1","1","1","1","1","1","0","0","0","0","1","9","1","9","1","1","0","9","1","1","9","9","9","1","1","1","1"
"3755","0","0","0","0","0","0","1","9","9","1","1","1","0","0","0","9","9","1","9","1","1","1","1","9","9","9","0","0","0","1","1","1","1"
"3756","1","0","0","0","0","0","9","9","1","1","1","1","0","0","0","0","0","9","1","1","1","1","0","9","9","9","1","9","9","1","1","1","9"
"3757","9","9","9","9","1","1","1","1","1","0","1","9","9","0","0","9","1","1","1","9","1","1","0","9","1","1","9","0","0","9","1","1","1"
"3758","9","0","0","0","0","0","9","9","9","9","1","1","9","0","0","1","9","9","0","9","9","9","9","9","1","9","0","0","0","1","1","9","9"
"3759","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","1","1","1","1","1","1","0","9","1","1","1","1","1","1","1","1","1"
"3760","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","1","1","1","1","1","1","1","1","9","1","1","0","0","9","1","9","9","9"
"3761","1","9","9","1","1","0","1","0","1","0","1","1","1","9","0","1","9","1","1","1","1","1","0","9","1","9","0","0","0","1","1","1","1"
"3762","9","1","9","9","0","0","9","9","9","9","1","9","9","9","0","9","1","1","1","1","9","1","9","9","1","9","9","9","9","9","9","9","9"
"3763","9","0","0","0","0","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","9","9","9","1","9","9","9"
"3764","1","1","1","1","1","0","9","1","1","0","1","1","0","0","0","9","1","1","1","0","1","1","0","9","1","1","1","1","9","1","1","1","1"
"3765","9","9","9","9","1","0","1","0","1","1","1","1","0","9","0","0","1","1","1","9","0","1","1","9","1","1","1","1","1","1","1","1","1"
"3766","1","1","9","9","1","0","1","9","1","9","1","1","0","0","0","0","9","9","1","1","1","9","9","9","0","9","9","9","1","1","1","0","9"
"3767","1","0","0","0","0","0","1","0","1","0","1","1","0","0","0","1","0","9","1","1","1","1","0","9","1","1","1","1","1","1","9","0","0"
"3768","9","9","9","9","0","0","1","0","1","1","1","1","9","9","9","0","1","1","1","0","1","1","0","9","9","9","9","9","9","1","1","1","1"
"3769","1","1","1","1","1","1","0","0","1","0","1","1","9","1","0","9","1","9","1","1","1","1","1","9","1","1","1","1","1","1","1","1","1"
"3770","9","9","1","9","1","0","1","9","1","0","1","9","1","1","9","1","1","9","9","1","1","9","1","9","9","1","9","9","1","9","1","9","1"
"3771","1","0","9","0","1","0","9","0","1","1","1","1","9","0","0","9","1","9","1","1","1","1","1","9","9","9","0","9","9","1","1","0","1"
"3772","0","1","0","0","0","0","9","0","1","9","1","1","9","0","0","0","1","1","1","0","1","1","0","9","1","1","1","9","1","1","1","1","1"
"3773","9","0","0","0","1","1","1","9","1","1","1","1","9","0","0","9","1","9","1","1","1","1","9","9","1","1","9","0","9","1","1","9","1"
"3774","0","0","0","0","0","0","9","9","9","9","1","1","9","0","0","1","1","1","1","9","1","1","1","9","1","9","9","0","0","9","1","1","1"
"3775","9","9","9","1","1","0","9","9","1","1","1","1","1","9","0","0","1","9","9","1","1","1","9","9","1","1","1","1","1","1","1","9","1"
"3776","0","0","0","0","1","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","0","0","0","1","1","1","1"
"3777","0","0","0","0","0","0","9","9","9","9","1","1","1","0","0","9","1","1","9","1","1","9","9","9","1","9","0","0","0","1","1","9","9"
"3778","9","9","0","0","0","0","1","1","1","1","1","1","9","9","9","0","0","0","0","9","1","1","9","9","9","9","9","9","9","1","1","1","1"
"3779","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","1","9","9","1","9","1","1","9","9","9","9","0","0","9","9","1","0","1"
"3780","0","0","0","0","0","0","9","9","9","9","1","1","1","1","0","1","0","9","1","1","1","1","1","9","9","9","0","0","0","1","1","1","1"
"3781","9","9","9","9","0","0","1","0","1","1","1","1","1","1","0","9","1","1","0","1","1","1","9","9","1","1","1","1","9","0","1","1","1"
"3782","1","0","0","0","0","0","9","9","1","9","1","1","9","0","0","9","9","1","1","1","1","1","9","9","1","9","9","0","0","1","1","1","1"
"3783","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","0","1","1","1","9","1","1","0","9","1","1","0","0","0","9","1","0","9"
"3784","1","1","9","0","0","0","9","9","1","1","1","1","1","0","0","1","9","1","0","1","1","1","0","9","1","1","9","9","1","1","1","1","9"
"3785","9","0","0","0","0","0","9","9","9","9","1","1","1","1","1","1","1","1","1","1","1","1","1","9","1","1","9","0","9","1","1","1","1"
"3786","1","9","0","0","0","0","9","9","9","9","1","9","0","0","0","9","1","1","1","9","1","1","0","9","0","0","0","0","0","9","1","1","1"
"3787","9","9","9","9","0","0","9","9","9","9","1","1","1","0","0","0","1","1","1","1","1","1","9","9","1","1","1","9","9","9","1","1","1"
"3788","1","1","1","9","1","1","1","9","0","1","1","1","9","9","9","9","9","9","1","0","0","1","1","9","1","1","1","1","1","1","1","1","1"
"3789","0","0","0","0","0","0","9","9","9","9","1","1","9","9","0","9","9","9","1","1","1","1","0","9","1","1","1","1","1","9","1","1","1"
"3790","0","0","9","0","0","0","9","9","9","9","1","1","1","1","9","9","9","9","9","9","1","1","1","9","0","1","1","1","1","9","1","1","1"
"3791","0","0","0","0","0","0","9","9","9","9","1","1","9","0","0","0","1","1","1","1","9","1","9","9","0","9","0","0","9","1","1","1","1"
"3792","9","0","0","9","0","0","9","1","1","9","1","1","9","9","0","0","1","1","1","9","1","1","9","9","1","1","1","9","1","1","1","9","1"
"3793","0","0","0","9","0","0","1","9","9","9","1","1","9","9","0","0","1","1","1","1","1","1","0","9","1","1","1","1","1","9","9","9","9"
"3794","0","9","0","0","1","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","9","9","9","1","9","9","9","9"
"3795","0","0","0","0","0","0","9","9","9","1","1","0","9","9","0","1","9","1","9","1","1","9","9","9","9","1","0","0","9","9","9","1","1"
"3796","0","0","0","0","0","0","9","9","9","9","1","9","0","0","0","1","9","9","1","9","1","9","9","9","1","1","1","9","1","9","1","1","1"
"3797","9","1","0","0","0","0","9","9","9","9","1","1","1","0","0","0","1","9","1","1","9","1","9","9","1","1","1","1","1","9","1","1","1"
"3798","0","0","0","0","0","0","1","9","1","1","1","1","0","9","0","1","1","1","1","9","1","1","9","9","1","1","1","0","1","9","9","1","1"
"3799","0","0","0","0","0","0","1","9","1","9","1","1","0","0","0","9","1","1","0","1","1","1","1","9","1","1","1","9","0","9","1","1","1"
"3800","9","9","0","0","0","0","9","9","9","1","1","1","0","0","0","9","1","1","1","9","1","1","0","9","1","1","1","1","1","1","1","1","9"
"3801","1","9","9","9","0","0","9","9","9","9","1","1","1","9","1","1","1","1","1","1","1","1","9","9","1","1","1","1","1","9","1","1","1"
"3802","1","1","1","1","0","0","1","0","1","0","1","1","0","0","0","1","0","0","1","0","9","9","9","9","1","1","1","1","1","1","0","0","9"
"3803","9","0","0","0","0","0","0","1","1","0","1","1","0","1","1","1","1","1","1","1","1","1","1","9","0","0","0","9","9","1","1","1","1"
"3804","0","0","0","0","0","0","9","9","9","9","1","1","9","0","0","9","1","1","1","1","1","1","9","9","1","1","9","9","9","1","1","1","1"
"3805","1","9","9","0","0","0","9","9","9","9","1","1","1","1","1","1","1","1","0","1","0","1","1","9","9","1","1","9","9","1","1","1","1"
"3806","9","9","0","9","1","0","0","1","9","9","1","9","1","9","1","1","9","9","0","0","9","1","9","9","1","9","1","1","1","1","9","0","0"
"3807","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","9","1","1","1","9","1","1","9","9","9","9","9","0","0","9","1","9","9"
"3808","9","0","0","0","0","0","9","9","9","9","1","1","0","0","0","1","0","9","1","0","0","9","0","9","1","9","1","1","9","1","0","1","1"
"3809","1","0","0","0","0","0","9","0","1","9","1","1","9","9","0","1","9","9","1","1","0","1","9","9","9","9","0","0","0","9","1","1","1"
"3810","1","0","0","0","0","0","9","1","1","9","1","1","0","0","0","0","1","1","1","1","1","1","9","9","1","1","1","9","1","1","1","1","1"
"3811","0","0","9","0","1","1","9","9","9","1","1","1","0","0","0","0","9","9","1","1","1","1","0","9","0","0","1","9","0","1","1","9","1"
"3812","1","9","9","9","1","1","1","1","1","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","1","9","1"
"3813","9","1","1","9","0","0","0","1","0","1","1","1","9","9","1","1","1","1","9","9","1","1","1","9","9","9","9","0","0","0","1","1","1"
"3814","0","0","0","0","0","0","9","0","1","9","9","9","1","9","0","1","0","1","0","1","0","1","0","9","1","0","9","9","9","0","9","9","9"
"3815","1","9","9","9","0","0","9","9","9","9","1","1","1","1","0","1","1","1","1","1","1","1","9","9","1","1","1","1","1","1","1","9","1"
"3816","9","0","0","0","0","1","1","0","1","0","9","9","9","9","9","9","9","9","9","9","9","9","9","9","1","1","1","9","9","1","9","9","9"
